"Log-ratio"	"p-value"	"minFDR"	"Gene Symbol"	"Gene"	"Measure"	"Description"
1.4771578311920166	0.0013546905664137505	0.008371131666652896	"FPP3"	"AT3G05270"	"AT3G05270"	"Filament-like plant protein 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9MA92]"
1.4764127731323242	0.00739855736148431	0.02989476500021119	"SEC6"	"AT1G71820"	"AT1G71820"	"Exocyst complex component SEC6 [Source:UniProtKB/Swiss-Prot;Acc:Q94AI6]"
1.4762234687805176	0.0012693829924525046	0.007985586078439647	""	"AT5G53310"	"AT5G53310"	""
1.4758021831512451	0.0017006924020810965	0.009850890477063858	""	"AT5G08565"	"AT5G08565"	""
1.4756536483764648	6.706738014180177E-4	0.005185251146071869	""	"AT1G16700"	"AT1G16700"	""
1.4755489602684975	0.0017915064512095675	0.01022232354000966	""	"AT3G13432"	"AT3G13432"	""
1.4750676155090332	6.107234206302039E-5	0.0017320316286797788	"PBC2"	"AT1G77440"	"AT1G77440"	"Proteasome subunit beta type-3-B [Source:UniProtKB/Swiss-Prot;Acc:O81153]"
1.4742981046438217	1.4266176301044043E-4	0.0022747528682266686	"FH12"	"AT1G42980"	"AT1G42980"	"Formin-like protein 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7S1]"
1.4742817878723145	6.766427618949342E-4	0.005211986786484588	""	"AT2G31090"	"AT2G31090"	""
1.4735000133514404	7.93372131881053E-4	0.005761067672842086	"TDX"	"AT3G17880"	"AT3G17880"	"TPR repeat-containing thioredoxin TDX [Source:UniProtKB/Swiss-Prot;Acc:Q8VWG7]"
1.4734148979187012	3.150541628140977E-4	0.0033399490499267225	"GAE5"	"AT4G12250"	"AT4G12250"	"UDP-glucuronate 4-epimerase 5 [Source:UniProtKB/Swiss-Prot;Acc:Q9STI6]"
1.472686767578125	0.0038473945147218707	0.01801162228351741	"SEC61 BETA"	"AT2G45070"	"AT2G45070"	"Protein transport protein Sec61 subunit beta [Source:UniProtKB/Swiss-Prot;Acc:P38389]"
1.47249174118042	0.004977644924394458	0.021926017644319517	""	"AT2G04620"	"AT2G04620"	""
1.472123146057129	1.7938890513318953E-4	0.0025238353438192863	"AGL16"	"AT3G57230"	"AT3G57230"	"Agamous-like MADS-box protein AGL16 [Source:UniProtKB/Swiss-Prot;Acc:A2RVQ5]"
1.4717020988464355	8.14085911903816E-4	0.005878176563894011	""	"AT1G70790"	"AT1G70790"	""
1.471419334411621	8.442221151204782E-5	0.0019033665428904818	""	"AT5G19485"	"AT5G19485"	""
1.4713335037231445	2.90530773593332E-4	0.003208935024345576	"ZFN2"	"AT2G32930"	"AT2G32930"	"Zinc finger CCCH domain-containing protein 26 [Source:UniProtKB/Swiss-Prot;Acc:O48772]"
1.4711573123931885	6.917967440644584E-4	0.005281269851651764	""	"AT4G12130"	"AT4G12130"	""
1.4710688591003418	0.0012516631261954886	0.007893484169987182	"SUE4"	"AT3G55880"	"AT3G55880"	"Alpha/beta hydrolase related protein [Source:TAIR;Acc:AT3G55880]"
1.4708874225616455	0.009918824669823762	0.037598111076389176	""	"AT5G41940"	"AT5G41940"	""
1.470672845840454	9.370617439763094E-4	0.006444796151347339	""	"AT5G11600"	"AT5G11600"	""
1.4700007438659668	1.3020774493195967E-4	0.0022040827720315767	""	"AT5G01800"	"AT5G01800"	""
1.4696555137634277	3.658273869971083E-4	0.003627634615141969	"KNAT5"	"AT4G32040"	"AT4G32040"	"Homeobox protein knotted-1-like 5 [Source:UniProtKB/Swiss-Prot;Acc:P48002]"
1.4693899154663086	0.0018003955269662102	0.010251978835457112	""	"AT3G03890"	"AT3G03890"	""
1.4689421653747559	1.1513947049893309E-4	0.0021092867374579148	"RABE1A"	"AT3G53610"	"AT3G53610"	"Ras-related protein RABE1a [Source:UniProtKB/Swiss-Prot;Acc:O24466]"
1.4684672355651855	9.530543930454176E-4	0.006529323918472954	""	"AT4G31340"	"AT4G31340"	""
1.4679031372070312	6.933658123282138E-4	0.005287434797351715	"AHP5"	"AT1G03430"	"AT1G03430"	"Histidine-containing phosphotransfer protein 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8L9T7]"
1.4674856662750244	0.008885944267361917	0.03455149601182044	"PARG1"	"AT2G31870"	"AT2G31870"	"Poly(ADP-ribose) glycohydrolase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9SKB3]"
1.4663991928100586	1.7571197303722157E-4	0.0024972045201216886	"GATA8"	"AT3G54810"	"AT3G54810"	"GATA transcription factor 8 [Source:UniProtKB/Swiss-Prot;Acc:Q9SV30]"
1.4657173156738281	4.874941205198542E-4	0.004264141263071071	""	"AT3G18760"	"AT3G18760"	""
1.4648771286010742	6.007895499659803E-4	0.004818317731291543	""	"AT5G40670"	"AT5G40670"	""
1.4645791053771973	6.013361814225842E-4	0.004821541283336086	"ATOZI1"	"AT4G00860"	"AT4G00860"	"Protein of unknown function (DUF1138) [Source:TAIR;Acc:AT4G00860]"
1.4645180702209473	2.294668910709377E-4	0.0028621708201829925	""	"AT1G67300"	"AT1G67300"	""
1.4627354145050049	5.28772979931617E-4	0.004453373908146372	""	"AT2G44660"	"AT2G44660"	""
1.462571144104004	0.0018635083471956239	0.01049656670953343	"XTH30"	"AT1G32170"	"AT1G32170"	"Probable xyloglucan endotransglucosylase/hydrolase protein 30 [Source:UniProtKB/Swiss-Prot;Acc:Q38908]"
1.4620087146759033	0.0011725035835563901	0.007528195937350595	""	"AT2G44600"	"AT2G44600"	""
1.4618947505950928	3.766088529343583E-4	0.0036899628220801984	""	"AT5G49280"	"AT5G49280"	""
1.461692214012146	1.3635068739005602E-4	0.0022404408066562308	""	"AT4G28170"	"AT4G28170"	""
1.4615449905395508	4.5065169732083524E-4	0.004081833789024787	"AP2M"	"AT5G46630"	"AT5G46630"	"AP-2 complex subunit mu [Source:UniProtKB/Swiss-Prot;Acc:O23140]"
1.4614758491516113	0.002844049513994983	0.014373293661026791	""	"AT2G41160"	"AT2G41160"	""
1.4611963033676147	4.462781925569432E-4	0.004053237451778419	""	"AT1G70800"	"AT1G70800"	""
1.460829257965088	0.0020986271935437097	0.011466232820209385	"RBG6"	"AT1G18630"	"AT1G18630"	"Glycine-rich RNA-binding protein 6, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q9FZ84]"
1.4597740173339844	0.0039450972782780844	0.018347868332737	""	"AT3G45638"	"AT3G45638"	""
1.4586410522460938	3.4433477427368397E-4	0.003515400638211388	""	"AT3G52742"	"AT3G52742"	""
1.4585354328155518	7.381947150948303E-5	0.0018302725067786483	"KEA5"	"AT5G51710"	"AT5G51710"	"K(+) efflux antiporter 5 [Source:UniProtKB/Swiss-Prot;Acc:Q8VYR9]"
1.4575505256652832	5.579246562745669E-4	0.004619061694667675	""	"AT2G33845"	"AT2G33845"	""
1.4573450088500977	2.9512079066292647E-4	0.0032358587280989595	""	"AT2G39170"	"AT2G39170"	""
1.456749439239502	0.004564672812821686	0.020477731844595726	"SDH1-1"	"AT5G66760"	"AT5G66760"	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:O82663]"
1.4564661979675293	8.794289308784622E-5	0.0019265601624249976	""	"AT5G56190"	"AT5G56190"	""
1.4560543298721313	7.116792856069636E-5	0.001812413649266774	""	"AT3G56470"	"AT3G56470"	""
1.4560518264770508	0.008974979326239146	0.03481238925483262	"EXO70A1"	"AT5G03540"	"AT5G03540"	"Exocyst complex component EXO70A1 [Source:UniProtKB/Swiss-Prot;Acc:Q9LZD3]"
1.4559311866760254	0.001829515944803426	0.010355862039864883	"PPA5"	"AT4G01480"	"AT4G01480"	"Soluble inorganic pyrophosphatase 5 [Source:UniProtKB/Swiss-Prot;Acc:O82597]"
1.4554955959320068	0.0035333873980779758	0.016895260190293068	"SAC5"	"AT1G17340"	"AT1G17340"	"Phosphoinositide phosphatase SAC5 [Source:UniProtKB/Swiss-Prot;Acc:Q8RW97]"
1.4553624652326107	2.270711641699033E-4	0.0028438331385962088	""	"AT1G53610"	"AT1G53610"	""
1.4551620483398438	4.241386255227146E-4	0.003936927971669476	""	"AT1G20575"	"AT1G20575"	""
1.4543139934539795	2.921087469982792E-4	0.003214895505120886	""	"AT5G65000"	"AT5G65000"	""
1.4542622566223145	6.808255067205367E-4	0.005227993855914494	""	"AT2G37100"	"AT2G37100"	""
1.4542570114135742	0.011269990173936867	0.04155232159394758	"MYB73"	"AT4G37260"	"AT4G37260"	"myb domain protein 73 [Source:TAIR;Acc:AT4G37260]"
1.4540082588791847	2.3684481396639957E-5	0.001497512107419404	""	"AT1G52900"	"AT1G52900"	""
1.4535727500915527	8.934204595312962E-5	0.001934467184727835	""	"AT4G13270"	"AT4G13270"	""
1.4534836411476135	0.003428605731231233	0.016519871136758006	"CRF4"	"AT4G27950"	"AT4G27950"	"Ethylene-responsive transcription factor CRF4 [Source:UniProtKB/Swiss-Prot;Acc:Q9SUE3]"
1.4534597396850586	1.3061682132039766E-4	0.002205842938555366	"B'ETA"	"AT3G26020"	"AT3G26020"	"Serine/threonine protein phosphatase 2A 59 kDa regulatory subunit B' eta isoform [Source:UniProtKB/Swiss-Prot;Acc:Q9LU89]"
1.4532787799835205	2.1632892136088755E-4	0.0027704568203339185	""	"AT4G39820"	"AT4G39820"	""
1.4531939029693604	1.0251509828850633E-4	0.002009303984461723	"ZFWD3"	"AT5G40880"	"AT5G40880"	"Zinc finger CCCH domain-containing protein 59 [Source:UniProtKB/Swiss-Prot;Acc:Q9FKR9]"
1.453165054321289	0.0054079677622011005	0.023358355118577742	""	"AT1G56460"	"AT1G56460"	""
1.4530014991760254	6.44429120152152E-5	0.001763079767720046	""	"AT4G02940"	"AT4G02940"	""
1.4528229236602783	2.5130839661149674E-4	0.002997261882707554	""	"AT4G22320"	"AT4G22320"	""
1.4527935981750488	0.003902842104224628	0.018192845906062044	"RTNLB3"	"AT1G64090"	"AT1G64090"	"Reticulon-like protein B3 [Source:UniProtKB/Swiss-Prot;Acc:Q9SH59]"
1.4524650573730469	1.0867347881490168E-4	0.0020636593857227717	""	"AT5G09620"	"AT5G09620"	""
1.4523005485534668	7.45826449380267E-4	0.005545076582840287	"LSM4"	"AT5G27720"	"AT5G27720"	"Sm-like protein LSM4 [Source:UniProtKB/Swiss-Prot;Acc:F4K4E3]"
1.4514789581298828	0.0023124960418385923	0.01232357358103109	""	"AT1G04960"	"AT1G04960"	""
1.4510607719421387	3.3127172465072913E-4	0.0034376529297615536	"SPS3"	"AT2G34630"	"AT2G34630"	"Solanesyl diphosphate synthase 3, chloroplastic/mitochondrial [Source:UniProtKB/Swiss-Prot;Acc:Q5HZ00]"
1.4508013725280762	1.4758414861452203E-4	0.0023088951099914166	"RABH1B"	"AT2G44610"	"AT2G44610"	"Ras-related protein RABH1b [Source:UniProtKB/Swiss-Prot;Acc:O80501]"
1.4503388404846191	1.3812028463021663E-4	0.002252796395209805	""	"AT1G53770"	"AT1G53770"	""
1.4502966403961182	2.0171992339548152E-4	0.002669104752125134	""	"AT5G67540"	"AT5G67540"	""
1.4500312805175781	6.522265591596567E-4	0.005097794031255523	"ALEU"	"AT5G60360"	"AT5G60360"	"Thiol protease aleurain [Source:UniProtKB/Swiss-Prot;Acc:Q8H166]"
1.4487497806549072	1.3736554589550255E-4	0.0022471438811368836	"PRS2"	"AT1G32380"	"AT1G32380"	"Ribose-phosphate pyrophosphokinase 2, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:Q42583]"
1.4478588104248047	1.0874728809918636E-4	0.0020636593857227717	"CDF2"	"AT5G39660"	"AT5G39660"	"Cyclic dof factor 2 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZL5]"
1.4475674629211426	7.261352005845732E-4	0.0054510032189861975	"IAR1"	"AT1G68100"	"AT1G68100"	"IAA-alanine resistance protein 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9M647]"
1.4475300312042236	0.0067847503457417555	0.027937432571990467	"UPS5"	"AT1G26440"	"AT1G26440"	"Ureide permease 5 [Source:UniProtKB/Swiss-Prot;Acc:Q93Z75]"
1.4474496841430664	4.6449947090178203E-4	0.004150848986017721	"GDPD5"	"AT1G74210"	"AT1G74210"	"Glycerophosphodiester phosphodiesterase GDPD5 [Source:UniProtKB/Swiss-Prot;Acc:Q9C907]"
1.4469456672668457	9.660637442623595E-5	0.0019786196773235775	"FRS2"	"AT2G32250"	"AT2G32250"	"Protein FAR1-RELATED SEQUENCE 2 [Source:UniProtKB/Swiss-Prot;Acc:Q3EBQ3]"
1.4465644359588623	0.008622522900430337	0.03373982275845938	""	"AT2G31585"	"AT2G31585"	""
1.4448528289794922	2.098686568240751E-4	0.002728620074658078	"PMDH1"	"AT2G22780"	"AT2G22780"	"Probable malate dehydrogenase, glyoxysomal [Source:UniProtKB/Swiss-Prot;Acc:O82399]"
1.4447375535964966	0.0023999493650113334	0.01267810917727848	""	"AT4G19645"	"AT4G19645"	""
1.4435923099517822	0.0011683459115250673	0.007511632415541157	"UGT73C5"	"AT2G36800"	"AT2G36800"	"UDP-glycosyltransferase 73C5 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQ94]"
1.4435768127441406	3.9272434738286895E-4	0.0037712930504709766	"APT1"	"AT1G27450"	"AT1G27450"	"Adenine phosphoribosyltransferase 1, chloroplastic [Source:UniProtKB/Swiss-Prot;Acc:P31166]"
1.4429068565368652	0.0020203605847868	0.011153823023003731	"CYP85A2"	"AT3G30180"	"AT3G30180"	"Cytochrome P450 85A2 [Source:UniProtKB/Swiss-Prot;Acc:Q940V4]"
1.4425318241119385	4.94695893077064E-4	0.004298080322945578	"CYP711A1"	"AT2G26170"	"AT2G26170"	"Cytochrome P450 711A1 [Source:UniProtKB/Swiss-Prot;Acc:B9DFU2]"
1.4424853324890137	1.663082532150523E-4	0.0024342474574348925	""	"AT2G17570"	"AT2G17570"	""
1.442469596862793	0.006147159037337178	0.02587278301304726	"T24C20_20"	"AT3G48140"	"AT3G48140"	"B12D protein [Source:TAIR;Acc:AT3G48140]"
1.4423766136169434	0.0031033979120202596	0.015350234321248496	""	"AT1G02460"	"AT1G02460"	""
1.4423470497131348	1.2852369338126987E-4	0.0021921753782173045	""	"AT1G27000"	"AT1G27000"	""
1.4417824745178223	2.643915521255983E-4	0.003066507930309432	"MED26A"	"AT3G10820"	"AT3G10820"	"Probable mediator of RNA polymerase II transcription subunit 26a [Source:UniProtKB/Swiss-Prot;Acc:F4J4Y5]"
1.4415128231048584	6.034324317830288E-4	0.0048371852115241445	"VPS26B"	"AT4G27690"	"AT4G27690"	"Vacuolar protein sorting-associated protein 26B [Source:UniProtKB/Swiss-Prot;Acc:Q9T091]"
1.4413995742797852	2.4799008662297606E-4	0.002973000184523584	""	"AT2G44065"	"AT2G44065"	""
1.4413180351257324	0.001224111320599797	0.007766767238451454	""	"AT4G10390"	"AT4G10390"	""
1.4410436153411865	1.9630778963882324E-4	0.0026332294818960347	"ATG18D"	"AT3G56440"	"AT3G56440"	"Autophagy-related protein 18d [Source:UniProtKB/Swiss-Prot;Acc:Q0WPK3]"
1.4405983611941338	4.843318565518863E-4	0.004250563722907165	""	"AT1G30700"	"AT1G30700"	""
1.4402198791503906	0.0037371738976464397	0.01764185377408589	"TIFY3B"	"AT5G20900"	"AT5G20900"	"Protein TIFY 3B [Source:UniProtKB/Swiss-Prot;Acc:Q9C5K8]"
1.439849853515625	0.011347830256548062	0.04175615587885944	""	"AT4G13615"	"AT4G13615"	""
1.4393134117126465	1.6666889982176815E-4	0.0024342474574348925	"TOM2AH1"	"AT4G28770"	"AT4G28770"	"Tetraspanin-20 [Source:UniProtKB/Swiss-Prot;Acc:Q9SVU4]"
1.438737392425537	0.0023794176989490002	0.012597606606621788	"EMB2752"	"AT4G29660"	"AT4G29660"	"Uncharacterized protein At4g29660 [Source:UniProtKB/Swiss-Prot;Acc:Q94K18]"
1.4386849403381348	0.0017257846186017004	0.009958550213509899	"LACS3"	"AT1G64400"	"AT1G64400"	"Long chain acyl-CoA synthetase 3 [Source:UniProtKB/Swiss-Prot;Acc:Q9C7W4]"
1.4382647275924683	1.7500198378220345E-4	0.0024938681838095767	""	"AT3G49320"	"AT3G49320"	""
1.4380569458007812	4.19606602020896E-4	0.003906831740470053	""	"AT1G20770"	"AT1G20770"	""
1.4380557537078857	0.0020668308432268403	0.011332898075342534	""	"AT1G47710"	"AT1G47710"	""
1.4379386901855469	5.103856025768956E-4	0.004364926700612221	"CYP81K1"	"AT5G10610"	"AT5G10610"	"cytochrome P450, family 81, subfamily K, polypeptide 1 [Source:TAIR;Acc:AT5G10610]"
1.4372565746307373	0.002228389415119964	0.011990411832721226	"ATEXO70F1"	"AT5G50380"	"AT5G50380"	"exocyst subunit exo70 family protein F1 [Source:TAIR;Acc:AT5G50380]"
1.436790943145752	0.0019284485112062081	0.01077837204879308	""	"AT3G52710"	"AT3G52710"	""
1.4360222816467285	6.744821208032407E-4	0.005202724007297776	"DOF2.1"	"AT2G28510"	"AT2G28510"	"Dof zinc finger protein DOF2.1 [Source:UniProtKB/Swiss-Prot;Acc:Q8LE43]"
1.435793161392212	6.716552489158472E-5	0.001788299396404845	""	"AT5G55200"	"AT5G55200"	""
1.435329020023346	6.654390759934568E-4	0.005158274992287723	""	"AT2G15340"	"AT2G15340"	""
1.4352080821990967	6.487251229108267E-4	0.005083108732356103	"PEX11A"	"AT1G47750"	"AT1G47750"	"Peroxisomal membrane protein 11A [Source:UniProtKB/Swiss-Prot;Acc:Q9FZF1]"
1.4351634979248047	1.6607972747300137E-4	0.0024337180116898965	""	"AT1G03730"	"AT1G03730"	""
1.4344003200531006	8.875550456480215E-4	0.006219884410469829	"ERS1"	"AT2G40940"	"AT2G40940"	"Ethylene response sensor 1 [Source:UniProtKB/Swiss-Prot;Acc:Q38846]"
1.4343461990356445	0.0067290281429143416	0.02779136219365019	""	"AT5G64180"	"AT5G64180"	""
1.4342293739318848	8.266376195996307E-5	0.0019033665428904818	"RGF7"	"AT3G02240"	"AT3G02240"	"Root meristem growth factor 7 [Source:UniProtKB/Swiss-Prot;Acc:Q6NNL3]"
1.4339540004730225	0.002089462115134733	0.011421775928909894	""	"AT1G65000"	"AT1G65000"	""
1.4334330558776855	0.009891549507732567	0.037536116557896515	""	"AT1G61780"	"AT1G61780"	""
1.4322929382324219	6.24133077410305E-4	0.004950943749556789	"PAP9"	"AT2G03450"	"AT2G03450"	"Probable inactive purple acid phosphatase 9 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZQ81]"
1.4320495128631592	3.6437488498625934E-4	0.0036266619750290083	"FTB"	"AT5G40280"	"AT5G40280"	"Protein farnesyltransferase subunit beta [Source:UniProtKB/Swiss-Prot;Acc:Q38920]"
1.4318487644195557	5.892888253253379E-4	0.0047564919777490985	"MTPC2"	"AT3G12100"	"AT3G12100"	"Metal tolerance protein C2 [Source:UniProtKB/Swiss-Prot;Acc:Q6ICY4]"
1.4316083043813705	7.939711336956792E-4	0.005764161239246431	"GT-3A"	"AT5G01380"	"AT5G01380"	"Trihelix transcription factor GT-3a [Source:UniProtKB/Swiss-Prot;Acc:Q9SDW0]"
1.4300751686096191	5.793911600890443E-4	0.004712485142213137	"AGD12"	"AT4G21160"	"AT4G21160"	"ADP-ribosylation factor GTPase-activating protein AGD12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FVJ3]"
1.430004596710205	0.00338564588466666	0.016379192481815782	""	"AT4G22305"	"AT4G22305"	""
1.429520845413208	0.006395130571207265	0.02668815729797617	""	"AT2G32130"	"AT2G32130"	""
1.4294257164001465	0.001209412831121144	0.0076984266994173595	""	"AT1G78172"	"AT1G78172"	""
1.429215908050537	4.510241360285731E-4	0.004081878675958757	""	"AT5G39450"	"AT5G39450"	""
1.4288196563720703	0.0028480561825971465	0.014387722782065198	"CAM6"	"AT5G21274"	"AT5G21274"	"Calmodulin-6 [Source:UniProtKB/Swiss-Prot;Acc:Q03509]"
1.4286022186279297	0.005134798606516019	0.02245521123458521	""	"AT5G20165"	"AT5G20165"	""
1.4279522895812988	3.7761330171926037E-4	0.0036971738771088376	"TOPP1"	"AT2G29400"	"AT2G29400"	"Serine/threonine-protein phosphatase PP1 isozyme 1 [Source:UniProtKB/Swiss-Prot;Acc:P30366]"
1.4274609088897705	9.088739634159183E-4	0.006316247566821407	""	"AT1G33260"	"AT1G33260"	""
1.4274439811706543	0.001078736906213935	0.007104100775843271	"LCB2B"	"AT3G48780"	"AT3G48780"	"Long chain base biosynthesis protein 2b [Source:UniProtKB/Swiss-Prot;Acc:Q9M304]"
1.4271049499511719	2.0901354520794937E-4	0.0027257701139748254	""	"AT5G53220"	"AT5G53220"	""
1.4266557693481445	0.002494618296212282	0.013043804406822826	"PUP12"	"AT5G41160"	"AT5G41160"	"Putative purine permease 12 [Source:UniProtKB/Swiss-Prot;Acc:Q9FLL4]"
1.426522970199585	4.177151401642795E-4	0.003894661895829403	""	"AT3G02070"	"AT3G02070"	""
1.4263017177581787	1.3540971190171628E-4	0.0022345316066479325	""	"AT5G38890"	"AT5G38890"	""
1.4256234169006348	2.384325700040935E-4	0.0029157022129344613	""	"AT4G31170"	"AT4G31170"	""
1.4254164695739746	2.3670162654426173E-4	0.0029084101406100416	""	"AT5G08770"	"AT5G08770"	""
1.4251807928085327	0.0013364082332824583	0.008299129995838867	"CPuORF2"	"AT4G34588"	"AT4G34588"	"conserved peptide upstream open reading frame 2 [Source:TAIR;Acc:AT4G34588]"
1.4251807928085327	0.0013364082332824583	0.008299129995838867	"ATB2"	"AT4G34590"	"AT4G34590"	"Probable aldo-keto reductase 4 [Source:UniProtKB/Swiss-Prot;Acc:Q93ZN2]"
1.425102710723877	8.303555622631115E-5	0.0019033665428904818	""	"AT1G25211"	"AT1G25211"	""
1.425088882446289	1.7512383489224888E-4	0.0024938681838095767	"FHY"	"AT4G21470"	"AT4G21470"	"Bifunctional riboflavin kinase/FMN phosphatase [Source:UniProtKB/Swiss-Prot;Acc:Q84MD8]"
1.4241721630096436	8.03559854275885E-5	0.0018950477724016502	"TBL14"	"AT5G64020"	"AT5G64020"	"Protein trichome birefringence-like 14 [Source:UniProtKB/Swiss-Prot;Acc:Q0WPS0]"
1.42413330078125	0.005307089632672079	0.023000149282030393	""	"AT4G08290"	"AT4G08290"	""
1.4240756034851074	3.9692950460737815E-4	0.0037964643748655746	""	"AT3G51010"	"AT3G51010"	""
1.4240527153015137	1.2243028796743284E-4	0.002168834742203258	"VPS36"	"AT5G04920"	"AT5G04920"	"Vacuolar protein sorting-associated protein 36 [Source:UniProtKB/Swiss-Prot;Acc:Q9FF81]"
1.4240241050720215	0.0071125780990505955	0.028970412693661123	""	"AT5G04760"	"AT5G04760"	""
1.422499656677246	4.475959451604459E-4	0.0040596732935714586	"KU70"	"AT1G16970"	"AT1G16970"	"ATP-dependent DNA helicase 2 subunit KU70 [Source:UniProtKB/Swiss-Prot;Acc:Q9FQ08]"
1.422257661819458	1.7121158732690084E-4	0.0024623581029323766	""	"AT1G68160"	"AT1G68160"	""
1.4212169647216797	3.8698623453683757E-4	0.0037400064656238513	"ECH"	"AT1G09330"	"AT1G09330"	"Golgi apparatus membrane protein-like protein ECHIDNA [Source:UniProtKB/Swiss-Prot;Acc:Q8LEK2]"
1.4211184978485107	0.0014815041034926964	0.008928949401462674	""	"AT5G56610"	"AT5G56610"	""
1.4211106300354004	0.004450149713901802	0.02009850222923958	"ATPS3"	"AT3G47420"	"AT3G47420"	"Putative glycerol-3-phosphate transporter 1 [Source:UniProtKB/Swiss-Prot;Acc:Q9C5L3]"
1.4210803508758545	5.424071287058784E-4	0.0045345290391033575	"ATG1"	"AT3G51790"	"AT3G51790"	"transmembrane protein G1P-related 1 [Source:TAIR;Acc:AT3G51790]"
1.4210014343261719	5.993139889696391E-4	0.004809956660509462	""	"AT3G53270"	"AT3G53270"	""
1.4205010533332825	6.567231631215466E-5	0.0017791858507885607	"ATEXO70G2"	"AT1G51640"	"AT1G51640"	"exocyst subunit exo70 family protein G2 [Source:TAIR;Acc:AT1G51640]"
1.4199292659759521	0.004244802368211297	0.019397908573217916	""	"AT3G15420"	"AT3G15420"	""
1.4195373058319092	5.081093911570494E-4	0.004358443577107559	"MED27"	"AT3G09180"	"AT3G09180"	"Mediator of RNA polymerase II transcription subunit 27 [Source:UniProtKB/Swiss-Prot;Acc:Q8RWM3]"
1.4194024801254272	5.275349661359323E-4	0.004448139594268135	"PER21"	"AT2G37130"	"AT2G37130"	"Peroxidase 21 [Source:UniProtKB/Swiss-Prot;Acc:Q42580]"
1.41855788230896	1.458388251200881E-4	0.002296685807881236	""	"AT1G78800"	"AT1G78800"	""
1.4184356927871704	0.001802784997188961	0.010263831276495428	""	"AT1G32690"	"AT1G32690"	""
1.4178886413574219	3.6320008028837517E-4	0.0036236276273800975	"IP5P1"	"AT1G34120"	"AT1G34120"	"Type I inositol 1,4,5-trisphosphate 5-phosphatase 1 [Source:UniProtKB/Swiss-Prot;Acc:Q84MA2]"
1.4177145957946777	8.66404449711942E-5	0.0019132349390043764	"WIN2"	"AT4G31750"	"AT4G31750"	"Probable protein phosphatase 2C 59 [Source:UniProtKB/Swiss-Prot;Acc:Q8RXV3]"
1.417413055896759	0.003781842083424355	0.017796884797916662	"GH3.3"	"AT2G23170"	"AT2G23170"	"Indole-3-acetic acid-amido synthetase GH3.3 [Source:UniProtKB/Swiss-Prot;Acc:O22190]"
1.4173922538757324	4.7946252096297653E-4	0.004222725459857156	""	"AT2G41440"	"AT2G41440"	""
1.4171531200408936	1.496299872823082E-4	0.0023218798856473933	""	"AT4G11860"	"AT4G11860"	""
1.4169487953186035	3.76644405842717E-4	0.0036899628220801984	"UBC33"	"AT5G50430"	"AT5G50430"	"Probable ubiquitin-conjugating enzyme E2 33 [Source:UniProtKB/Swiss-Prot;Acc:Q9FK29]"
1.4164495468139648	7.117100336722459E-4	0.005376886773681138	""	"AT1G15120"	"AT1G15120"	""
1.416262149810791	3.8455178728418664E-4	0.003732328273116133	"SAR1B"	"AT1G56330"	"AT1G56330"	"GTP-binding protein SAR1B [Source:UniProtKB/Swiss-Prot;Acc:Q01474]"
1.4162585735321045	3.905326838379898E-4	0.0037601041963401713	"MRS2-5"	"AT2G03620"	"AT2G03620"	"Magnesium transporter MRS2-5 [Source:UniProtKB/Swiss-Prot;Acc:Q9ZPR4]"
1.4161925315856934	6.061344313350136E-4	0.004851841858125549	""	"AT1G20100"	"AT1G20100"	""
1.4158024787902832	1.1947864525135854E-4	0.0021416820310441206	"AR401"	"AT1G66680"	"AT1G66680"	"S-adenosyl-L-methionine-dependent methyltransferases superfamily protein [Source:TAIR;Acc:AT1G66680]"
1.4157137870788574	2.1693233351176497E-4	0.0027771172299702438	""	"AT5G56260"	"AT5G56260"	""
1.4151442050933838	6.547962958990328E-5	0.0017772103636235612	"CSN4"	"AT5G42970"	"AT5G42970"	"COP9 signalosome complex subunit 4 [Source:UniProtKB/Swiss-Prot;Acc:Q8L5U0]"
1.4139270782470703	3.0657110863095016E-4	0.003300340939631479	"ELCL"	"AT5G13860"	"AT5G13860"	"Protein ELC-like [Source:UniProtKB/Swiss-Prot;Acc:Q9FFY6]"
1.4130258560180664	0.0011301112206279617	0.007339057957671218	""	"AT5G57950"	"AT5G57950"	""
1.412801742553711	0.0016540452810258042	0.009646088711869597	"PAHX"	"AT2G01490"	"AT2G01490"	"Phytanoyl-CoA dioxygenase [Source:UniProtKB/Swiss-Prot;Acc:Q9ZVF6]"
1.4125032424926758	0.005211442245301627	0.022709675681991125	"RLF"	"AT5G09680"	"AT5G09680"	"Cytochrome b5 domain-containing protein RLF [Source:UniProtKB/Swiss-Prot;Acc:Q9LXD1]"
